mean,mean,mean
8.797,177.9,1196.1
9.319,175.9,1692.9
9.454,174.5,1806.1
9.464,169.3,1661.1
8.975,169.3,1554.9
8.629,166.7,1380.4
8.997,165.4,1483.2
9.002,165.4,1682.2
9.047,164.7,1655.9
9.222,163.9,1701.5
9.484,164.8,1789.7
9.381,165.2,1633.3
9.271,165.6,1428.4
8.775,161,1302.1
8.554,164.6,1483.8
8.506,165.3,1369.9
8.673,158.2,1412.5
8.682,157.6,1343.2
8.73,154.1,1054.2
8.89,154.1,1233.1
8.678,154.1,1514.4
9.075,155.8,1714.4
9.476,155.4,1706.4
9.408,152.8,1651.9
9.419,159.2,1933.3
9.448,158.8,1702.7
9.339,159.2,1553.4
9.38,159.4,1495.9
9.428,157.9,1445.3
9.362,154,1457.5
9.146,160.2,1422.8
9.172,165.1,1306.8
8.553,170,1072.7
8.788,260.9,1194.2
9.443,278.6,1557.1
8.735,237.4,1218.6
8.773,238.9,1230.2
9.402,235.5,1607.1
8.962,239,1381.6
9.094,238.6,1430.5
9.016,239.6,1217.3
9.235,237.4,1354
9.473,234.6,1635.1
9.357,226.4,1430.4
9.438,231.8,1588.4
9.335,225.1,1514.7
8.784,235.7,1119.8
8.745,224,1214.9
9.483,221,1509.3
9.346,220.5,1561.6
9.144,217.2,1460.2
9.144,217.9,1416.8
9.324,215.2,1531.4
9.412,211.6,1559
9.167,215.1,1450.8
8.615,223.8,1121.3
8.506,212.8,1105.5
8.91,120.6,196.16
9.228,120.5,197.03
8.799,119.6,419.71
8.647,121.7,233.39
8.532,121.9,310.17
8.763,121.4,351.19
9.055,124.2,623.54
9.19,125.9,581.66
8.841,125.8,359.2
9.043,123,398.37
9.407,123.3,387.81
9.384,121.1,319.54
9.359,116,399.44
9.342,116.3,376.79
9.327,114.1,603.25
8.89,112.1,702.17
9.126,113.4,630.52
9.126,207.4,1434.3
8.819,210.1,1227.8
8.827,210,1235.5
8.957,204.3,1308.7
8.644,191.3,1187.9
8.723,190.8,1121.5
8.926,186.3,1343.4
8.672,203.8,1108.8
9.213,204.8,1515.5
9.236,222.2,1433.3
8.593,227.4,1073.6
8.521,213.7,1030.5
9.399,270.5,1582.3
9.455,269.9,1602.1
9.068,285.2,1553.7
8.636,286.4,1383.3
9.134,287,1692.8
9.048,277.2,1780.8
9.196,291.1,1407.8
9.164,291.2,763.88
8.793,291.2,831.23
8.618,290.6,1470.1
8.998,295.2,371.83
9.009,279.8,1079.2
8.978,289.2,889.53
9.388,295.4,667.79
9.491,289.1,823.78
8.563,291.2,376.03
8.98,276.1,1454.1
8.943,285.2,1070.7
8.957,279.6,830.33
8.615,279.6,621.09
8.535,277.4,1716.4
9.195,276.6,1364.4
9.048,276.6,1532.7
9.305,278.1,1188
9.439,278,1113.3
9.08,278,1413.7
8.943,279.7,2200.6
8.952,289,1579.3
8.791,273.8,1502.2
8.789,267.6,1183.5
8.823,271.2,1393.4
9.153,272.1,1524
9.464,278.2,1526.4
9.379,284.3,1380.1
8.779,277.9,937.79
8.685,268.8,1145.9
9.004,268.6,1279.8
9.321,270.2,1669.4
8.981,274.6,1346.9
8.813,276,1399.1
8.875,275.6,1388.3
8.84,277.4,1402.6
9.429,279.2,1609.6
9.115,284.1,1594.8
9.202,282.5,1515.1
8.674,282.3,1298
8.631,262.6,1169.3
8.627,261.8,1141.6
8.863,260.6,1160.3
8.538,233.3,1057.4
8.775,234.1,1151.9
8.841,234.3,1285.9
8.64,235.9,1186.2
8.633,236,1119.6
8.684,228.5,1267.6
9.108,232.4,1333.9
9.356,234.1,1493.7
9.395,236.2,1561.9
8.977,235.7,1289
8.804,236.4,1198.7
8.993,238,1307.2
9.046,236.7,1329.5
8.954,235.7,1313.8
8.948,234.3,1270.8
8.565,231,1076.7
8.501,201.5,1102
8.714,200.9,1184.8
9.01,201.2,1332.5
9.353,203.2,1489.6
8.742,201.5,1217.2
8.56,201,1104.8
9.441,200.7,1501.3
9.084,202.6,1325.3
8.774,206.7,1208.8
8.697,214.8,1174
9.128,215.5,1388.8
8.714,223.6,1187.3
9.492,209.1,1570.9
9.403,198.6,1546.7
9.476,207.8,1573.5
9.087,209.2,1380.8
8.552,207,1130.3
8.553,208.9,1119.6
8.711,208.9,1172.6
8.9,208.9,1286.1
9.471,208.9,1575.7
8.672,208.9,1175.2
8.677,213.3,1180.1
8.579,201.2,1111
8.736,197.9,1200.4
8.736,197.5,1187.8
8.53,195.6,1084
8.585,196.3,1122.5
8.566,196.3,1115.1
8.633,197.1,1131.5
8.696,197.7,1170.1
8.736,168.4,1493.6
8.964,170.2,1605.5
9.117,172.9,1585.4
9.013,174.9,1446.2
8.77,175.3,1323.5
8.775,175.3,1310.9
8.593,173,1326.2
8.621,148.6,1048.4
8.782,149,1169.2
8.759,151.2,1153.1
8.772,152.3,1168.7
8.512,154.3,1041.4
8.666,155.3,1110.5
8.59,158.2,1084.1
8.581,164,1255.4
8.68,166.1,1248.5
8.519,159.5,1087.5
8.696,167.2,1505.1
8.828,169.8,1738.9
8.994,173.4,2052.8
9.466,175.6,2123.5
9.472,178.3,2058.1
9.14,190.7,1425
8.821,190.7,1201.3
9.375,189.1,1477.8
9.323,195,1523.5
9.242,194.1,1487.1
9.343,193.5,1549.2
9.339,195.2,1589.9
9.268,192.5,1491.4
9.245,190.2,1472.7
9.069,191.3,1360
9.11,191,1346.3
8.857,190.3,1190.5
9.227,190.6,1351.8
9.189,192.5,1456
9.123,196.4,1461.7
8.962,201.5,1353.3
8.579,202.2,1185.3
8.753,196.9,1105.9
8.953,199.7,1257.3
8.564,199.7,1124.8
8.607,199.1,1130
8.691,198.3,1144.1
8.814,195,1222.6
8.664,194.2,1174.8
8.817,0.84,414.07
8.824,359.1,474.7
9.5,354.9,695.12
9.243,44.43,656.66
8.593,353.8,550.48
9.146,353.8,691.62
8.915,355.2,716.72
8.871,356.6,655.88
8.957,354.7,588.56
8.523,355,570.24
8.929,350.5,556.58
8.929,350.4,591.19
9.049,352.8,619.33
9.417,352.8,577.4
9.314,352.9,597.95
9.153,351.3,549.9
9.127,348.8,565.68
9.083,349.2,549.86
9.076,348,581.8
9.155,345,582.58
9.086,345,678.31
8.936,345.2,686.44
8.825,347,464.36
8.572,351.3,400.44
8.506,346.2,321.38
8.783,345.3,396.99
9.193,345.1,461.47
9.27,345.1,514.54
9.333,345.9,476.55
9.218,344,594.22
8.69,343.6,575.49
8.515,342.6,535.42
9.068,269.8,1365.7
8.71,297.8,199.66
8.527,297.7,302.64
8.619,294.7,470.99
8.728,294.4,1204.2
9.147,298.4,1138.9
8.556,305.7,750.44
8.815,297.6,599.88
8.963,297.4,753.17
9.292,295.2,650.11
9.327,295.3,679.88
9.382,295.4,1117.5
9.208,296.9,1101.8
9.412,295.6,971.76
8.913,293.7,1097.8
9.098,297.8,829.55
9.19,294.3,948.07
9.307,285.1,1776.8
9.252,291.7,1571.2
9.327,289.4,1647.1
9.456,290.1,1318.6
8.909,290.4,1321.1
8.647,293.7,1214.2
8.515,292.9,1149.3
8.796,297.4,385.18
8.65,300.8,299.77
9.387,6.26,981.1
9.045,10.06,760.02
9.223,5.45,1112.9
8.927,30.15,1214.9
9.067,35.31,1096.8
9.074,30.45,1183.3
9.488,34.57,1035.8
9.306,38.09,1078.5
9.483,39.07,1008.3
8.922,37.79,1099.5
9.401,39.07,1188.7
9.404,42.16,1158.6
9.214,37.61,1195.1
9.141,37.21,1105.8
9.316,38.25,868.28
9.459,44.66,917.83
8.949,46.78,701.51
8.808,47.7,492.44
8.769,55.45,425.82
9.075,52.84,629.97
9.278,54.51,463.61
9.254,56.98,487.96
9.367,54.98,566.13
9.25,52.26,471.75
9.248,55.35,630.91
9.141,61.27,764.01
9.351,56.41,542.15
9.165,57.78,670.89
9.265,57.33,639.22
9.448,55.4,647.21
9.483,56.54,485.95
9.294,52.64,541.2
9.412,64.71,761.97
9.261,84.06,1262.7
9.452,85.45,1462.9
9.418,85.13,1332.9
9.332,83.26,966.95
8.551,80.29,1004.4
8.742,322.4,985.36
8.62,138.8,548.38
8.564,138.7,464.52
8.545,135.4,865.2
8.737,200.9,1177.4
9.381,206.8,1518.2
9.396,208.4,1518
9.245,208.4,1457.9
8.873,212.4,1263
8.568,218.4,1128.4
8.518,245.2,1107.2
9.03,245.4,1298.6
9.126,243.2,1462.9
9.088,241.7,1400.8
8.996,242.3,1235.1
9.159,240.5,1445.1
9.342,245.3,1477.7
9.085,246.9,1384.8
9.14,248.6,1421.6
9.174,247.9,1438.6
8.965,245.2,1345.2
8.837,244.3,1227.8
8.795,244.3,1202.1
8.823,242.6,1165.3
8.821,241.3,1219.7
8.929,244.6,1259.6
8.649,243.1,1203.8
8.961,241.2,1369.9
8.988,240.6,1267.1
9.082,242.9,1264.8
8.944,242.2,1312.6
8.944,241.8,1328.3
8.944,242.5,1272
8.83,241.4,1252.9
9.013,241.4,1325.3
9.153,241.7,1286.7
9.143,239.9,1459.9
9.292,239.7,1559.7
9.239,242.5,1329.7
8.668,247.7,1139.5
8.803,244.5,1219.9
8.88,243.7,1308.2
9.036,242.9,1453.3
9.32,243.1,1483.3
9.233,224.4,1422.4
9.147,271.8,1577.8
9.028,267.4,1321.8
8.941,265.3,1298.4
9.416,263.1,1671.8
9.15,262.2,1485.9
9.369,260.1,1475.7
9.431,271.1,1928.8
9.168,286.8,1582.4
9.108,287.8,1504.2
9.399,287.6,1932.6
9.396,285.7,1884.2
9.36,270.3,1530.5
9.29,286.4,1574.4
9.478,288.1,1565.4
9.42,288.5,1456.3
9.32,288.4,1797.9
9.402,286.8,1849.7
9.064,288.2,1761.7
9.232,287.7,1709.8
9.444,289.9,1672.9
9.333,288.9,1376.6
9.387,291,1247.2
9.105,291.1,1165.7
8.58,291,959.42
8.578,289,1285
8.532,285.8,1136.1
8.751,287.9,1166.3
8.853,292,1198.8
8.81,289.8,1344.5
8.893,278,1375.5
8.532,277.8,1185.9
8.862,267.4,1283.2
8.564,270.4,1294.7
8.506,272.5,1325.2
8.806,273.3,1210.6
8.572,269.9,1120
9.122,271.3,1255.6
8.726,272.4,1333.3
8.758,275.7,1031.1
8.595,272.2,1022.2
8.583,273.6,923.89
8.933,277.4,1282.7
8.975,276.4,1393.4
8.89,272.4,1428.8
8.685,272.6,1174.5
8.541,272.9,1188.3
8.638,276.4,1138.3
8.676,276.1,1286.3
8.905,266.1,1306.4
8.609,267.6,1179.1
8.727,270.3,1232.6
8.818,273,1405.4
9.089,272.5,1309.8
8.929,270.9,1306.6
8.682,272.3,1320.5
8.775,273.1,1341.2
8.534,273.2,1126.3
8.56,274.3,1219
9.205,277.3,1352.4
8.827,279.4,1238.7
8.533,278.9,1352.2
9.266,257.7,1454
9.203,268.9,1424.9
8.673,253,1142
8.516,251.9,1142.1
8.707,244.9,1189.8
9.347,253.5,1434.8
9.338,259.7,1462
9.393,265.9,1503.1
8.91,266.8,1207
9.033,244.9,1389.3
8.633,245.3,1050.9
8.635,239.9,1113.9
8.793,239.9,1221
8.697,241.9,1168.6
8.968,246.6,1289.2
9.314,247.5,1520.5
9.032,249.2,1320.4
9.26,249.6,1422.4
8.553,249.3,1076.7
8.705,245.8,1170.3
9.284,245.8,1473.4
9.429,248.1,1498.9
8.924,247.3,1290.4
8.614,249.5,1119.7
9.177,259.1,1465.3
8.711,264.9,1211.3
9.096,257.4,1353.7
9.452,260.3,1557.4
8.966,258.5,1328.8
9.366,259.8,1487.1
8.835,256.5,1197.4
8.946,253.7,1275.4
9.243,254.2,1441.9
9.415,256.8,1514.6
9.282,258.4,1476.9
9.158,258.8,1381.4
9.174,257.3,1445.5
9.366,258.3,1531.4
8.956,261.1,1287
8.531,248.4,1081.9
8.567,250,1092.6
8.631,243.9,1114.6
8.738,244.9,1178.7
8.93,247.4,1289.2
9.156,250.4,1390.6
9.083,250.4,1326.1
9.301,247.6,1455.4
9.337,252.3,1469.8
9.469,254.3,1559.6
9.343,311,1303.1
9.014,308.2,1210.3
8.88,307.3,550.79
8.915,304.7,610.77
9.014,300.8,923.05
9.232,302.5,784.64
9.265,305.3,1122.8
9.309,303.3,1833.6
9.477,302.1,1796.2
9.293,306.4,2032.5
8.869,310.9,1601.8
9.105,309.3,1377
8.617,313.1,1434
9.043,313.2,1351
9.047,315.1,1415
8.518,326.7,659.93
9.386,323.3,1394.4
8.761,319.6,1450
8.913,310.8,1439.5
9.361,314.5,1702.1
8.938,303.6,984.35
9.296,307.3,1522.2
9.155,306.5,1273.2
9.477,307.3,1731
9.011,313.6,1510.2
8.749,305.9,1373.9
9.055,306,1300
9.15,310.6,525.37
9.071,304.4,656.52
9.486,307,802.06
8.789,309.4,868.86
9.011,312.7,1173.3
8.524,298.7,339.7
8.576,298.2,359.49
8.889,297.5,365.91
8.913,297,363.78
9.137,297.6,433.26
9.344,297.5,490.49
9.363,297.2,589.59
9.374,308.4,958.65
8.62,294.3,465.35
8.649,294.6,493.95
8.753,295.4,368.57
9.143,310.3,871.28
8.521,278.8,1292.5
8.806,277.6,977.39
8.567,289.4,755.39
8.622,271.8,2160.2
9.346,269.4,1476.9
8.678,279.1,1690.7
9.356,261.4,1571.7
9.169,258.9,1458
9.09,254.9,1378.5
8.713,263.9,1155.7
9.222,255.9,1418.6
9.391,252.7,1464.6
8.896,268.1,1285.5
8.789,263.6,1174.4
9.099,257.9,1319.7
9.072,257.5,1340.4
8.977,255.7,1285.4
9.401,258.7,1484.8
9.401,259,1518.5
9.195,258.3,1435.2
9.324,254.3,1597.7
9.289,311.7,1697.5
9.059,310.4,1182.9
9.185,317.8,1849.8
8.881,320.9,1739.4
8.514,318.8,1710
8.76,286.3,1139.4
9.365,276.8,1821
9.17,334.8,1774.6
8.665,311.1,746.98
9.136,300.7,637.66
9.218,297.8,489.59
9.159,299.8,525.71
8.898,300.8,538.49
8.929,312.1,502.39
8.716,317.3,510.17
8.887,316.4,391.33
9.088,226.2,1351.2
9.405,294.6,1320.1
8.658,293.3,1236.4
8.643,278.7,785.66
9.017,276,1083.9
8.547,270.2,848.51
8.863,181,1223.7
9.33,179.7,1526.2
9.095,176.8,1533.7
9.466,174.8,1849.7
9.25,163.5,1862.3
9.394,158.8,1582.5
9.451,160.9,1581.5
9.343,161.7,1653.2
9.138,152.3,1674.1
9.427,152.2,1560.5
9.494,147.7,1922.3
8.567,310.4,656.46
9.224,310.2,841.62
8.721,311.9,1195.3
9.121,309.5,696.51
8.792,309.7,742.12
8.642,308.6,1226.3
8.756,308.9,244.59
9.133,309.2,1257.5
8.72,303.9,347.73
8.653,295.5,327.68
8.998,296.9,267.3
9.089,297.6,249.44
9.445,293.3,505.42
9.449,293.5,951.08
9.085,294.6,1137.3
8.929,293.9,764.76
9.248,295.5,761.87
9.473,296.1,404.01
9.399,299.9,525.21
9.339,300.6,505.88
9.011,297.5,391.27
9.198,297.6,475.86
8.719,295.5,330.41
8.593,288.1,1200.8
8.561,268.4,1186.5
9.088,257.8,1321.6
8.501,254.6,1064
8.634,251.2,1106.2
9.469,304.6,571.16
8.943,306.3,546.44
8.921,126.5,347.7
9.285,124.7,347.94
9.037,116.2,567.85
8.725,115.9,674.55
9.166,112.9,938.66
8.892,112.6,986.77
9.293,108.6,844.44
8.856,113.6,613.37
9.257,126.5,968.89
9.296,90.27,1288.1
9.153,90.68,1290.8
8.74,90.5,1107
8.828,89.22,1040.7
8.78,91.19,1029.5
8.519,92.56,970.04
8.545,76.58,603.23
8.818,77.14,633.07
8.746,76.59,645.72
8.708,76.7,705.96
8.872,68.42,589.67
8.959,67.95,738.04
9.106,67.5,813
9.482,69.08,708.66
9.358,69.67,745.71
9.385,68.6,960.26
9.249,65.05,566.73
9.111,61.85,597.9
9.175,58.68,608.7
9.464,54.31,648.38
9.4,355.5,824.79
9.466,356.5,765.44
8.535,358.6,707.68
8.968,2.84,436.47
8.521,333.6,639.75
9.195,349.9,900.54
9.285,9.34,749.47
9.217,9.05,601.13
8.632,7.43,601.88
8.532,49,530.92
8.915,350.3,647.51
9.23,11.55,647.14
8.727,14.51,709.68
8.609,15.76,697.2
8.793,9.35,880.15
8.683,13.89,829.82
8.739,352.9,605.28
9.022,357,628.66
8.724,90.88,901.79
9.301,355,777.83
9.113,97.72,1137.1
9.452,16.77,770.84
8.704,14.23,669.16
8.802,8.6,823.3
9.427,3.8,781.47
9.482,21.31,1092.2
9.474,19.78,852.51
9.27,19.24,754.99
9.104,9.21,685.63
9.01,4.54,706.39
8.95,4.17,795.66
8.834,5.56,595.84
8.687,4.97,479.95
8.741,14.75,476.95
9.127,26.29,558.22
8.62,28.64,596.89
8.669,19.99,461.94
9.276,21.56,475.11
8.991,24.46,460.45
8.762,0.79,922.22
9.041,4.93,860.36
8.964,7.82,1262.8
8.854,15.17,1221.2
9.119,30.36,855.26
8.953,355,600.42
8.503,89.21,629.09
9.342,357.1,714.19
8.715,358,761.15
8.517,2.41,411.22
8.779,169.7,1283.3
8.794,163.5,1186.3
8.872,174.8,1511.9
9.277,170.2,1648.5
9.032,166.5,1445.8
8.925,164.3,1280.8
8.99,164.9,1489.8
9.042,164.9,1316.9
9.14,164.6,1520
9.141,166.4,1572.3
9.102,155.1,1736.2
8.782,159.7,1202.5
8.504,165.4,1374.9
8.547,160.7,1272.5
8.543,169.3,1167.3
8.856,163.6,1221.2
8.63,158.7,1313.7
8.626,155.2,1137
8.914,155.4,1330.9
9.137,157.7,1494.3
9.438,159.4,1597.7
9.489,157.7,1775.8
9.478,155.3,1743.5
9.278,171.7,1634.2
8.961,166.8,1620.3
8.813,165.5,1543.4
8.935,166.4,1408.1
8.663,166.1,1350
8.592,167.1,1192.4
8.502,128.6,545.43
9.027,131.4,805.81
9.327,131.5,772.24
9.223,131.8,998.86
9.167,129.4,624.82
8.868,130.1,642.74
8.781,129.6,550.54
8.749,126.9,502.31
9.185,122.8,306.24
8.799,127.4,908.92
9.037,131,949.39
9.047,131.1,782.03
9.246,105.8,1501.2
8.965,115.8,886.37
9.39,116.6,991.41
9.476,102.7,1846.2
9.436,98.31,1078.1
8.908,96.47,1103.9
8.851,93.41,962.43
8.949,93.93,1241.8
8.966,90.92,1167.9
8.538,88.4,1111.3
9.044,87.57,1154.9
9.5,86.59,1273.2
8.938,83.57,1109.3
8.588,80.85,850.65
8.628,80.36,642.08
8.607,78.2,675.36
8.822,77.74,645.03
8.559,77.73,668.2
8.521,62.47,412.51
8.518,61.14,444.25
8.627,173.1,1119.1
9.35,175.1,1369.3
8.579,175.3,971.04
8.799,186.2,1263.8
8.886,188.7,1283.8
8.864,194.2,317.16
9.022,197,1371.8
9.113,198.1,1391.1
9.155,194.6,1348.2
9.094,193.8,1364.6
8.744,192.5,1160.2
8.623,192.5,1168.1
9.054,192.9,1374.8
9.481,189.2,1605
9.497,190.2,1568.7
9.389,188,1512.8
9.284,186.7,1488.5
9.083,187,1368.3
8.988,187,1317.2
8.921,187,1281.8
8.835,187,1304.8
8.579,189,1151.9
9.028,192.8,1344.2
8.862,191.3,1247.6
8.741,185.9,1197.7
9.296,183.6,1363.7
9.468,183.9,1564.8
9.22,171.8,1336.5
9.15,171.2,1411.3
9.188,172.1,1532.4
9.108,170.1,1493.1
9.449,173.6,1578
9.221,174.7,1567.7
9.371,170.5,1504.5
9.114,169,1546.7
8.923,169.5,1422.1
8.895,169.3,1367.9
8.781,169.2,1504.1
9.041,167.2,1573.4
8.772,168.4,1470.5
8.574,160.6,1356.6
9.473,157.5,1648.3
9.378,162.2,1847
9.345,160.6,1611.6
9.438,158.4,1662.1
9.378,161.7,1968
9.371,163.7,1944.4
9.206,161.9,2031.4
9.265,159.4,1748.8
8.811,159.3,1436.6
8.745,159.4,1493.6
8.51,161,1225.5
8.792,145.4,1375.8
9.142,145.4,1365.1
9.482,148.8,1361.8
9.277,151.6,1523.1
9.438,123.1,1682.1
9.225,125.2,1133.9
9.438,126.5,661.98
9.413,126.8,280.98
9.267,124.4,277.89
8.818,123.6,350.18
9.206,123.9,333.26
9.064,121.3,360.57
9.171,127.4,321.9
9.484,126.3,356.54
8.689,120.6,332.56
9.168,117.4,554.01
8.973,119.1,512.14
8.578,116.1,494.2
8.551,122.7,576.43
8.967,126.3,399.31
8.65,124.6,287.44
8.511,116.2,547.08
8.615,119.4,540.73
8.765,112.3,927.25
9.444,116.4,625.78
8.774,109.9,493.3
9.454,108.6,1836.5
8.532,109.7,1421.1
9.065,96.21,913.62
9.178,102.8,1744.6
8.83,97.91,1516.1
8.508,95.91,784.65
8.7,98.28,985.52
9.104,95.79,1286.1
9.378,91.12,1054.1
9.329,89.45,1683.9
9.336,99.83,1551.7
9.142,90.62,1459.5
8.602,94.31,1175.5
9.128,94.99,1481.8
9.161,88.92,1429.2
8.516,91.16,972.74
9.229,94.89,1749.8
8.547,92.12,939.83
8.568,86.25,895.72
9.199,75.68,600.79
8.805,69.27,715.26
8.539,63.35,562.33
8.883,66.16,538.37
9.155,66.94,807.3
9.11,68.64,991.65
9.198,69.49,719.98
9.175,69.15,956.83
8.855,64.88,577.19
9.039,61.65,447.67
9.112,64.36,531.53
9.036,63.17,609.89
9.239,65.25,685.23
9.193,67.19,684
8.95,63.65,709.92
9.472,62.31,605.47
9.479,59.52,784.11
9.062,62.27,737.79
8.954,61.61,787.46
8.897,61.99,886.67
8.893,61.53,552.29
9.437,63.82,602.62
9.257,64.87,680.11
9.294,65.42,658.83
8.564,61.92,516.38
8.689,62.6,559.17
8.763,61.66,577.96
8.748,58.69,595.4
8.94,59.43,510.8
8.725,59.58,593.76
8.748,62.3,598.09
8.845,62.68,592.77
8.795,62.4,707.53
8.845,62.29,695.64
8.855,64.06,623.44
8.784,62.37,711.87
8.675,61.43,652.97
8.659,61.13,587.7
8.633,59.1,568.7
8.597,61.63,558.53
8.722,63.36,579.83
8.61,63.99,600.31
8.535,98.64,519.63
9.089,81.65,787.67
8.695,82.94,1228
8.691,83.75,868.66
8.698,84.32,1101.3
8.748,84.65,1098.2
8.988,86.42,1222.9
9.226,86.79,1238.7
9.283,87.17,1361
9.322,86.04,1458
9.258,86.39,1676.1
8.908,84.1,1112.7
9.043,82.04,951.37
9.209,81.75,994.87
9.246,81.48,751.99
8.921,80.29,890.78
9.289,79.04,717.25
9.319,82.23,885.98
8.675,83.47,890.08
8.814,83.6,996.49
9.109,83.29,715.29
8.822,83.47,740.05
8.714,78.5,583.84
8.625,77.37,547.08
8.602,80.23,572.86
8.627,82.15,664.51
8.869,82.4,683.68
8.78,82.65,716.92
8.657,82.15,629.83
8.595,81.7,538.05
8.703,82.44,608.25
8.676,83.42,699.21
8.75,85.63,779.11
8.576,85.3,823.19
8.521,85.2,716.74
8.665,84.04,741.29
8.552,83.96,783.11
8.58,120,442.17
8.54,116.9,631.38
8.944,116.1,807.12
8.938,114.6,744.66
9.05,114.6,904.03
9.206,114.6,918.67
9.222,114.6,873.72
9.127,114.8,744.13
9.16,116.2,824
9.093,114.4,828.41
8.984,113.2,937.66
8.964,112.9,993.87
9.146,111.9,951.89
9.418,112.6,997.82
9.468,112.9,1061
9.453,112.9,1176.1
9.354,112.8,576.97
8.832,119,460.19
9.156,121.1,299.54
9.027,117.6,392.98
9.058,119.2,376.86
9.265,121.5,372.17
9.484,119.2,668.17
9.195,149.9,1411
9.009,152.8,1525
9.008,155.4,1532.3
9.225,156.3,1733.6
9.24,156.2,1683
9.278,157.6,1774.4
9.181,158.1,1630.6
9.383,159.8,1745.8
9.292,165.1,1947.6
8.989,185.6,1302.1
9.368,185.2,1513.5
9.064,182.5,1350.8
9.458,182.6,1568.4
9.408,182.5,1532.8
9.322,173.1,2023.6
8.995,168.5,1940.2
9.384,172.8,1829.2
8.787,152.3,1190.6
9.275,153.8,1687.3
9.453,159,1910.8
9.422,158.6,1856.3
9.39,200.1,1538.1
9.473,205,1594.5
9.03,207.5,1370
9.148,212.8,1418.1
9.49,213.7,1611.4
9.202,227.2,1450.5
8.53,229.7,1122.5
8.549,241.7,1117.7
8.876,241.7,1283.4
8.987,243.9,1327.6
8.692,247.5,1192.5
8.919,245.9,1281
9.261,246.9,1471.2
9.003,247.5,1340.5
8.567,248.3,1119.4
8.695,246.5,1190.4
9.218,245.9,1456.1
9.03,247.3,1331.9
8.637,249.1,1139.7
8.536,160.8,1445.5
9.123,155.2,1697
9.399,155.4,2154.3
8.975,151.9,1575.4
9.132,167.7,1569.4
8.976,169.6,1324.5
9.303,175.8,1344.7
8.666,180.8,1175.4
8.891,199.7,1297
8.507,213.7,1096.9
8.754,220.4,1216.6
8.917,223,1299.1
8.981,226.5,1319.6
9.024,229.5,1352.6
9.179,228.2,1442.8
8.93,240.5,1295.3
8.727,237.6,1200.8
8.549,237.1,1099.8
8.942,237.1,1306.3
9.165,237.1,1422.4
8.942,234.8,1307.7
8.602,232.5,1140.8
8.666,228.7,1162.5
8.842,227.3,1268.2
9.311,225.5,1516.3
9.075,225.1,1371.8
8.611,224,1128.1
9.022,223.3,1356.8
8.823,222.6,1246.8
9.137,221.8,1406.1
9.389,222.8,1533.4
9.287,217.7,1478.4
9.293,217.8,1188.9
9.124,228.7,1404.2
8.544,221.7,1110.5
9.285,203.3,1485.6
9.48,203,1586.5
8.904,221.2,1279.2
8.688,220.4,1194.1
8.64,223.1,1161.9
8.945,226.8,1313.1
9.289,230.2,1462.9
8.927,231.9,1314.7
8.9,233.6,1287.9
9.202,233.5,1455.5
9.225,233.5,1495.5
9.474,236.3,1588.5
9.238,234.7,1457.7
8.677,229.3,1152.5
9.099,232.8,1400.9
8.946,209.9,1298.4
8.944,212.1,1282.8
9.065,234.1,1345.3
8.549,233.4,1095.3
8.726,229.3,1212.3
8.644,227.9,1185.8
8.743,222.9,1211.6
9.096,226.8,1401.2
9.126,227.8,1406.8
9.331,229.9,1510.8
9.329,230.9,1482.6
8.938,230.7,1286.9
9.35,230.4,1526.7
9.453,230.6,1564.1
9.325,229.9,1527.3
8.957,230.3,1277.4
8.695,219.7,1148.7
8.889,222.6,1302
8.961,222.6,1350.5
8.942,221.7,1314
9.234,221.7,1465.3
9.143,219.5,1458.1
8.845,218.2,1258.1
8.725,208.9,1167.6
8.624,208.5,1117
8.867,207.2,1258.2
8.989,207.5,1321
9.172,215.2,1435.7
9.325,215.2,1534.9
9.063,214.4,1397
8.661,214.1,1134
8.984,213.2,1337.4
8.949,213.2,1319.8
8.671,213.2,1188.3
8.532,213.2,1106.1
8.765,213.2,1208.1
9.447,197.2,1557.6
9.414,268.6,1558.7
9.28,269.8,1491.9
8.962,270.8,1254.5
8.922,270.5,1230.5
8.696,252,1150.5
9.387,254.5,1538.1
8.614,260.8,1124.9
9.469,251.2,1573.5
8.972,251.8,1318
8.628,253.1,1123.5
9.073,249.5,1327
9.12,247.1,1383.8
8.647,160.3,1334.8
8.86,159.8,1342.5
8.643,155.7,1078.5
8.862,164.4,1652.9
9.005,166.4,1581.2
8.82,166.4,1706.6
9.448,166.4,1743
9.473,166.8,1434.6
8.621,166.1,1141.7
8.967,174,2239.4
9.176,174,1997.7
9.222,177.6,1788.3
9.381,180.8,1509.6
9.37,184.6,1525.2
9.306,187.1,1488
8.959,187.7,1317.5
9.087,185.8,1382.5
9.05,231.8,1352.9
9.336,211.4,1534.9
9.18,217.9,1431.9
8.798,216.7,1216
8.963,215.5,1347.7
8.708,215.6,1176.6
9.019,214.2,1339
8.985,207.4,1315.7
9.109,198.8,1392
9.382,209.2,1543.7
9.329,217.9,1524.3
8.915,218.4,1293.8
9.061,218.4,1364.9
9.135,255.4,1408.5
9.374,240.8,1543.1
9.014,239.1,1350.7
8.751,236.6,1201.7
8.736,236.6,1182.8
9.01,237.6,1324.6
8.595,204.9,1141.1
8.735,182.4,1256.4
9.194,186.9,1455.5
8.955,194.9,1346.1
8.966,204.6,1292.1
9.356,215.9,1507.8
